1,1,3.5025
1,1,3.4514
1,1,3.0225
1,1,3.284
1,1,2.8859
1,1,2.8463
1,1,3.0275
1,1,3.4693
1,1,3.0431
1,1,3.1395
1,1,3.4244
1,1,3.2677
1,1,3.662
1,1,3.73
1,1,3.5242
1,1,3.021
1,1,3.3083
1,1,3.9955
1,1,3.9034
1,1,3.2341
1,1,2.8897
1,1,2.7212
1,1,3.164
1,1,3.7676
1,1,3.1376
1,1,3.5663
1,1,2.7801
1,1,2.617
1,1,3.3503
1,1,2.8657
1,1,3.0651
1,1,2.9609
1,1,2.9915
1,1,3.2066
1,1,3.4498
1,1,2.3796
1,1,2.9687
1,1,3.2234
1,1,2.7634
1,1,3.1726
1,1,2.9761
1,1,3.7245
1,1,3.1397
1,1,3.1679
1,1,3.1038
1,1,3.5574
1,1,2.9535
1,1,2.9507
1,1,3.5991
1,1,3.2753
1,1,3.4885
1,1,3.4372
1,1,3.5611
1,1,3.4816
1,1,3.4907
1,1,3.5191
1,1,3.4984
1,1,3.5228
1,1,3.4675
1,1,3.5609
1,1,3.3439
1,1,3.5019
1,1,3.0379
1,1,2.8884
1,1,3.0998
1,1,3.172
1,1,3.4059
1,1,2.8365
1,1,3.5194
1,1,3.4827
1,1,3.4249
1,1,3.4717
1,1,2.9467
1,1,2.8603
1,1,3.1406
1,1,2.8613
1,1,3.0178
1,1,3.3686
1,1,2.8211
1,1,2.9251
1,1,3.3628
1,1,2.9151
1,1,2.475
1,1,3.2338
1,1,2.3248
1,1,2.8792
1,1,3.2856
1,1,2.6431
1,1,3.007
1,1,3.3301
1,1,3.5081
1,1,3.5062
1,1,3.5916
1,1,3.2026
1,1,3.2325
1,1,3.1065
1,1,3.2261
1,1,3.1717
1,1,3.2
1,1,3.054
1,1,3.4545
1,1,3.2651
1,1,3.4384
1,1,2.9863
1,1,3.0363
1,1,3.0096
1,1,2.8684
1,1,2.9253
1,1,3.0847
1,1,3.5936
1,1,3.5454
1,1,3.4796
1,1,3.5306
1,1,3.5076
1,1,3.5239
1,1,3.5495
1,1,3.3456
1,1,3.4968
1,1,3.1372
1,1,3.5498
1,1,3.5079
1,1,3.6227
1,1,3.47
1,1,3.052
1,1,3.7687
1,1,3.4681
1,1,3.0961
1,1,3.3591
1,1,3.5453
1,1,3.1426
1,1,2.6311
1,1,2.6113
1,1,3.5879
1,1,3.5434
1,1,3.3676
1,1,2.6842
1,1,3.0287
1,1,3.5451
1,1,2.916
1,1,3.9289
1,1,3.1273
1,1,3.34
1,1,3.7224
1,1,3.281
1,1,3.4972
1,1,3.3572
1,1,3.5622
1,1,3.7018
1,1,3.8314
1,1,3.4502
1,1,2.91
1,1,3.1197
1,1,3.2968
1,1,2.8359
1,1,2.8516
1,1,2.7638
1,1,2.9738
1,1,3.4179
1,1,3.3815
1,1,3.3786
1,1,2.3789
1,1,2.9845
1,1,3.4388
1,1,2.5072
1,1,3.6648
1,1,2.5619
1,1,2.5694
1,1,3.3109
